pid,planId,createdAt,status,decision,mcpCall,op_count,op_kinds,risk_level,risk_score,risk_tags,requires_approval,gates_blocked,gates_evaluated,has_external_endpoint
P16,P16_PLN42,2026-04-30T17:22:48.190Z,blocked,blocked,apply_operations_batch,10,ui.rename_component,low,0,,0,preflight,preflight,0
P16,P16_PLN43,2026-04-30T17:22:38.848Z,blocked,blocked,apply_operations_batch,10,ui.rename_component,low,0,,0,preflight,preflight,0
P16,P16_PLN44,2026-04-30T17:22:30.670Z,blocked,blocked,apply_operations_batch,10,ui.rename_component,low,0,,0,preflight,preflight,0
P16,P16_PLN45,2026-04-30T17:22:24.925Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P16,P16_PLN46,2026-04-30T17:22:24.658Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P16,P16_PLN47,2026-04-30T17:22:24.461Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P16,P16_PLN48,2026-04-30T17:22:24.258Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P16,P16_PLN49,2026-04-30T17:22:24.049Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P16,P16_PLN50,2026-04-30T17:22:23.842Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P16,P16_PLN51,2026-04-30T17:22:23.607Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P16,P16_PLN52,2026-04-30T17:22:23.398Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P16,P16_PLN53,2026-04-30T17:22:23.150Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN54,2026-04-30T17:22:22.876Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN55,2026-04-30T17:22:22.599Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN56,2026-04-30T17:22:22.291Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN57,2026-04-30T17:22:21.891Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN58,2026-04-30T17:18:46.942Z,applied,approved,ui_add_component,1,ui.add_component,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN59,2026-04-30T17:17:43.153Z,applied,approved,apply_operations_batch,4,ui.update_component_text,low,30,R_BULK_CHANGE,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN60,2026-04-30T17:16:45.490Z,applied,approved,apply_operations_batch,14,ui.update_component_text,medium,50,R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN61,2026-04-30T17:15:34.320Z,applied,approved,apply_operations_batch,14,ui.update_component_text,medium,50,R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN62,2026-04-30T17:15:17.754Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN63,2026-04-30T17:15:17.493Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN64,2026-04-30T17:15:17.243Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN65,2026-04-30T17:15:17.002Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN66,2026-04-30T17:15:16.770Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN67,2026-04-30T17:15:16.498Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN68,2026-04-30T17:15:16.203Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN69,2026-04-30T17:15:15.608Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN70,2026-04-30T17:15:15.267Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN71,2026-04-30T17:15:14.919Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN72,2026-04-30T17:15:14.595Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN73,2026-04-30T17:15:14.276Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN74,2026-04-30T17:14:02.628Z,applied,approved,apply_operations_batch,14,ui.update_component_text,medium,50,R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN75,2026-04-30T17:13:54.620Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN76,2026-04-30T17:13:54.388Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN77,2026-04-30T17:13:54.129Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN78,2026-04-30T17:13:53.871Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN79,2026-04-30T17:13:53.611Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN80,2026-04-30T17:13:53.383Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN81,2026-04-30T17:13:52.995Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN82,2026-04-30T17:13:52.699Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN83,2026-04-30T17:13:52.365Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN84,2026-04-30T17:13:52.014Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN85,2026-04-30T17:13:51.664Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN86,2026-04-30T17:13:51.376Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN87,2026-04-30T17:12:45.426Z,applied,approved,apply_operations_batch,11,ui.update_component_text,medium,50,R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN88,2026-04-30T17:12:33.381Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN89,2026-04-30T17:12:33.145Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN90,2026-04-30T17:12:32.909Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN91,2026-04-30T17:12:32.567Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN92,2026-04-30T17:12:32.322Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN93,2026-04-30T17:12:32.071Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN94,2026-04-30T17:12:31.793Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P16,P16_PLN95,2026-04-30T17:12:31.462Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN96,2026-04-30T17:12:31.154Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN97,2026-04-30T17:12:30.778Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN98,2026-04-30T17:12:30.348Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN99,2026-04-30T17:12:29.889Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN100,2026-04-30T17:10:02.545Z,applied,approved,ui_remove_component,1,ui.remove_component,high,110,R_DELETE;R_CASCADE_IMPACT,1,approval,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN101,2026-04-30T17:08:25.358Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN102,2026-04-30T17:07:52.710Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN103,2026-04-30T17:05:31.143Z,applied,approved,integration_bind_component_datasource,1,integration.bind_component_datasource,medium,55,R_EXTERNAL_IO,1,approval,policy;preflight;validation;diff;risk;approval,1
P16,P16_PLN104,2026-04-30T17:05:26.135Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN105,2026-04-30T17:04:06.136Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN106,2026-04-30T17:00:04.407Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN107,2026-04-30T16:59:06.679Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN108,2026-04-30T16:59:06.333Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN109,2026-04-30T16:57:56.231Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN110,2026-04-30T16:57:55.846Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN111,2026-04-30T16:56:28.368Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P16,P16_PLN112,2026-04-30T16:56:28.010Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN01,2026-04-30T13:10:01.774Z,applied,approved,apply_operations_batch,15,ui.update_component_text,medium,50,R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN02,2026-04-30T13:09:37.081Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P15,P15_PLN03,2026-04-30T13:09:36.816Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P15,P15_PLN04,2026-04-30T13:09:36.561Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P15,P15_PLN05,2026-04-30T13:09:36.224Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P15,P15_PLN06,2026-04-30T13:09:35.986Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P15,P15_PLN07,2026-04-30T13:09:35.746Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P15,P15_PLN08,2026-04-30T13:09:35.519Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P15,P15_PLN09,2026-04-30T13:09:35.263Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P15,P15_PLN10,2026-04-30T13:09:35.042Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P15,P15_PLN11,2026-04-30T13:09:34.705Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN12,2026-04-30T13:09:34.385Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN13,2026-04-30T13:09:34.105Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN14,2026-04-30T13:09:33.832Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN15,2026-04-30T13:09:33.549Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN16,2026-04-30T13:07:51.131Z,applied,approved,ui_remove_component,1,ui.remove_component,high,110,R_DELETE;R_CASCADE_IMPACT,1,approval,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN17,2026-04-30T13:07:15.878Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN18,2026-04-30T13:05:58.413Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN19,2026-04-30T13:04:45.051Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN20,2026-04-30T13:03:06.487Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN21,2026-04-30T13:02:38.878Z,applied,approved,logic_set_component_action,1,logic.set_component_action,medium,65,R_ACTION,1,approval,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN22,2026-04-30T13:02:38.616Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN23,2026-04-30T13:02:26.386Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN24,2026-04-30T12:57:43.837Z,blocked,blocked,apply_operations_batch,14,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN25,2026-04-30T12:57:37.348Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN26,2026-04-30T12:57:37.139Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN27,2026-04-30T12:57:36.931Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN28,2026-04-30T12:57:36.707Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN29,2026-04-30T12:57:36.489Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN30,2026-04-30T12:57:36.224Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN31,2026-04-30T12:57:36.003Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN32,2026-04-30T12:57:35.714Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN33,2026-04-30T12:57:35.427Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN34,2026-04-30T12:57:35.185Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN35,2026-04-30T12:57:34.970Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN36,2026-04-30T12:57:34.756Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN37,2026-04-30T12:57:34.521Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN38,2026-04-30T12:57:34.261Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN39,2026-04-30T12:57:34.055Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN40,2026-04-30T12:57:33.784Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN41,2026-04-30T12:56:27.887Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN42,2026-04-30T12:56:27.494Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN43,2026-04-30T12:55:03.203Z,applied,approved,apply_operations_batch,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN44,2026-04-30T12:55:01.059Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN45,2026-04-30T12:54:17.937Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN46,2026-04-30T12:54:17.652Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN47,2026-04-30T12:54:17.217Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN48,2026-04-30T12:54:16.884Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN49,2026-04-30T12:54:16.490Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN50,2026-04-30T12:53:20.434Z,blocked,blocked,apply_operations_batch,5,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN51,2026-04-30T12:53:12.392Z,blocked,blocked,apply_operations_batch,5,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN52,2026-04-30T12:53:00.409Z,blocked,blocked,apply_operations_batch,5,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN53,2026-04-30T12:52:49.139Z,blocked,blocked,apply_operations_batch,5,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN54,2026-04-30T12:52:34.391Z,blocked,blocked,apply_operations_batch,5,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN55,2026-04-30T12:52:21.541Z,blocked,blocked,apply_operations_batch,5,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN56,2026-04-30T12:52:09.258Z,blocked,blocked,apply_operations_batch,13,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN57,2026-04-30T12:51:52.222Z,blocked,blocked,apply_operations_batch,13,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN58,2026-04-30T12:51:25.682Z,blocked,blocked,apply_operations_batch,13,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN59,2026-04-30T12:51:06.182Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN60,2026-04-30T12:51:05.887Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN61,2026-04-30T12:51:05.664Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN62,2026-04-30T12:51:05.460Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN63,2026-04-30T12:51:05.231Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN64,2026-04-30T12:51:04.985Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN65,2026-04-30T12:51:04.754Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN66,2026-04-30T12:51:04.523Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P15,P15_PLN67,2026-04-30T12:51:04.225Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN68,2026-04-30T12:51:03.898Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN69,2026-04-30T12:51:03.618Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN70,2026-04-30T12:51:03.294Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN71,2026-04-30T12:51:02.882Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P15,P15_PLN72,2026-04-30T12:47:19.955Z,applied,approved,ui_add_component,1,ui.add_component,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN01,2026-04-29T12:39:12.417Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN02,2026-04-29T12:37:52.986Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN03,2026-04-29T12:35:33.165Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN04,2026-04-29T12:35:28.430Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN05,2026-04-29T12:34:42.552Z,applied,approved,logic_set_component_action,1,logic.set_component_action,medium,65,R_ACTION,1,approval,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN06,2026-04-29T12:34:33.328Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN07,2026-04-29T12:33:25.428Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN08,2026-04-29T12:33:17.699Z,applied,approved,logic_set_component_action,1,logic.set_component_action,medium,65,R_ACTION,1,approval,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN09,2026-04-29T12:33:17.367Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN10,2026-04-29T12:33:03.610Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN11,2026-04-29T12:31:45.315Z,applied,approved,logic_set_component_action,1,logic.set_component_action,medium,65,R_ACTION,1,approval,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN12,2026-04-29T12:31:45.025Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN13,2026-04-29T12:31:38.819Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN14,2026-04-29T12:23:04.927Z,blocked,blocked,apply_operations_batch,3,ui.rename_component,low,0,,0,preflight,preflight,0
P14,P14_PLN15,2026-04-29T12:22:41.400Z,blocked,blocked,apply_operations_batch,10,ui.rename_component,low,0,,0,preflight,preflight,0
P14,P14_PLN16,2026-04-29T12:22:21.299Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P14,P14_PLN17,2026-04-29T12:22:21.000Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P14,P14_PLN18,2026-04-29T12:22:20.655Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P14,P14_PLN19,2026-04-29T12:22:20.414Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P14,P14_PLN20,2026-04-29T12:22:20.203Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P14,P14_PLN21,2026-04-29T12:22:19.919Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN22,2026-04-29T12:22:19.637Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN23,2026-04-29T12:22:19.286Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN24,2026-04-29T12:22:18.975Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN25,2026-04-29T12:22:18.675Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN26,2026-04-29T12:21:13.655Z,blocked,blocked,apply_operations_batch,5,ui.rename_component,low,0,,0,preflight,preflight,0
P14,P14_PLN27,2026-04-29T12:20:57.251Z,applied,approved,apply_operations_batch,5,ui.rename_component,medium,75,R_REFERENCE;R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P14,P14_PLN28,2026-04-29T12:20:38.355Z,blocked,blocked,apply_operations_batch,11,ui.rename_component,low,0,,0,preflight,preflight,0
